site_number;trn_transaction_date;trn_promotion_id;trn_item_number;units;gross_amount;vat;cost_price;
210929;2018-07-22;0;1132788;1.0;20.0;4.0;12.39;
210240;2018-07-22;0;1098824;1.0;20.0;4.0;14.87;
210350;2018-07-22;0;1098826;3.0;90.0;18.0;29.94;
210350;2018-07-22;0;1036103;1.0;17.0;3.4;8.15;
210929;2018-07-22;0;1134792;1.0;15.0;3.0;7.51;
210845;2018-07-22;0;1110359;1.0;0.0;0.0;5.93;
210845;2018-07-22;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-07-22;0;1098677;5.0;185.0;37.0;97.899999999999991;
210929;2018-07-22;0;1098678;6.0;150.0;30.0;79.320000000000007;
210929;2018-07-22;0;1038466;5.0;120.0;24.0;65.9;
210929;2018-07-22;0;1098824;1.0;30.0;6.0;14.87;
210870;2018-07-22;0;1131989;2.0;52.0;10.4;26.62;
210240;2018-07-22;0;1036513;2.0;34.0;6.8;16.42;
210929;2018-07-22;0;1098826;7.0;210.0;42.0;104.79;
210845;2018-07-22;0;1098678;3.0;75.0;15.0;13.22;
210870;2018-07-22;0;1038229;1.0;17.0;3.4;8.12;
210240;2018-07-22;0;1098560;1.0;17.0;3.4;8.29;
210929;2018-07-22;0;1098674;7.0;182.0;36.4;97.44;
210240;2018-07-22;0;1038625;3.0;51.0;10.2;18.24;
210870;2018-07-22;0;1038625;5.0;85.0;17.0;45.599999999999994;
210845;2018-07-22;0;1131989;1.0;26.0;5.2;13.31;
210350;2018-07-22;0;1038466;6.0;144.0;28.8;79.080000000000013;
210350;2018-07-22;0;1038625;2.0;34.0;6.8;18.24;
210870;2018-07-22;0;1098678;1.0;25.0;5.0;13.22;
210350;2018-07-22;0;1098677;2.0;74.0;14.8;39.16;
210240;2018-07-22;0;1098824;2.0;60.0;12.0;29.74;
210845;2018-07-22;0;1110359;1.0;14.0;2.8;5.93;
210870;2018-07-22;0;1036903;3.0;51.0;10.2;24.299999999999997;
210870;2018-07-22;0;1036103;6.0;102.0;20.4;48.9;
210929;2018-07-22;0;1036513;4.0;68.0;13.6;32.84;
210929;2018-07-22;0;1038203;9.0;108.0;21.599999999999998;49.679999999999993;
210870;2018-07-22;0;1036196;3.0;72.0;14.399999999999999;39.45;
210845;2018-07-22;0;1098677;3.0;111.0;22.200000000000003;58.739999999999995;
210929;2018-07-22;0;1036623;4.0;136.0;27.2;71.96;
210350;2018-07-22;0;1098560;2.0;34.0;6.8;16.58;
210845;2018-07-22;0;1131990;2.0;68.0;13.6;36.6;
210845;2018-07-22;0;1038203;1.0;12.0;2.4;5.52;
210240;2018-07-22;0;1036103;2.0;34.0;6.8;16.3;
210845;2018-07-22;0;1036903;2.0;34.0;6.8;16.2;
210350;2018-07-22;0;1036623;2.0;68.0;13.6;17.99;
210929;2018-07-22;0;1131989;2.0;52.0;10.4;26.62;
210350;2018-07-22;0;1038229;3.0;51.0;10.2;24.36;
210350;2018-07-22;0;1036196;1.0;24.0;4.8;13.15;
210350;2018-07-22;0;1038229;1.0;0.0;0.0;8.12;
210350;2018-07-22;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-22;0;1038229;13.0;221.0;44.199999999999989;105.56000000000002;
210870;2018-07-22;0;1110359;1.0;0.0;0.0;5.93;
210350;2018-07-22;0;1131989;1.0;26.0;5.2;13.31;
210845;2018-07-22;0;1110347;2.0;40.0;8.0;22.7;
210929;2018-07-22;0;1036196;9.0;216.0;43.199999999999996;118.35000000000002;
210929;2018-07-22;0;1036103;3.0;51.0;10.2;24.450000000000003;
210870;2018-07-22;0;1098560;2.0;34.0;6.8;16.58;
210870;2018-07-22;0;1098677;2.0;74.0;14.8;39.16;
210240;2018-07-22;0;1110359;1.0;0.0;0.0;5.93;
210845;2018-07-22;0;1038625;1.0;17.0;3.4;9.12;
210845;2018-07-22;0;1036103;1.0;17.0;3.4;8.15;
210350;2018-07-22;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-22;0;1098674;5.0;130.0;26.0;69.6;
210845;2018-07-22;0;1036196;2.0;48.0;9.6;26.3;
210929;2018-07-22;0;1131992;7.0;182.0;36.4;90.300000000000011;
210929;2018-07-22;0;1036903;4.0;68.0;13.6;32.4;
210350;2018-07-22;0;1036513;3.0;51.0;10.2;24.630000000000003;
210240;2018-07-22;0;1036196;1.0;24.0;4.8;13.15;
210845;2018-07-22;0;1036623;3.0;102.0;20.4;53.97;
210929;2018-07-22;0;1098825;1.0;30.0;6.0;14.95;
210350;2018-07-22;0;1036903;1.0;17.0;3.4;8.1;
210929;2018-07-22;0;1115099;3.0;78.0;15.600000000000001;36.99;
210845;2018-07-22;0;1038466;2.0;48.0;9.6;26.36;
210870;2018-07-22;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-22;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210845;2018-07-21;0;1038229;1.0;0.0;0.0;8.12;
210240;2018-07-21;0;1110349;1.0;32.0;6.4;16.89;
210350;2018-07-21;0;1098678;1.0;25.0;5.0;13.22;
210240;2018-07-21;0;1098826;1.0;30.0;6.0;14.97;
210870;2018-07-21;0;1036513;8.0;136.0;27.199999999999996;65.68;
210350;2018-07-21;0;1038466;1.0;24.0;4.8;13.18;
210870;2018-07-21;0;1036623;1.0;34.0;6.8;17.99;
210240;2018-07-21;0;1131990;0.0;0.0;0.0;36.6;
210929;2018-07-21;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-21;0;1038229;10.0;170.0;33.999999999999993;81.2;
210929;2018-07-21;0;1098826;4.0;120.0;24.0;59.88;
210350;2018-07-21;0;1036623;3.0;102.0;20.4;53.97;
210929;2018-07-21;0;1098560;6.0;102.0;20.4;49.739999999999995;
210870;2018-07-21;0;1036196;4.0;96.0;19.2;52.6;
210845;2018-07-21;0;1098674;4.0;104.0;20.8;55.68;
210870;2018-07-21;0;1098827;1.0;32.0;6.4;16.06;
210240;2018-07-21;0;1038229;4.0;68.0;13.6;32.48;
210240;2018-07-21;0;1132788;1.0;20.0;4.0;12.39;
210350;2018-07-21;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-21;0;1098560;3.0;51.0;10.2;16.58;
210240;2018-07-21;0;1098674;3.0;78.0;15.600000000000001;41.76;
210929;2018-07-21;0;1131992;3.0;78.0;15.600000000000001;38.7;
210845;2018-07-21;0;1115099;1.0;26.0;5.2;12.33;
210870;2018-07-21;0;1038229;4.0;68.0;13.6;32.48;
210845;2018-07-21;0;1131989;2.0;52.0;10.4;26.62;
210845;2018-07-21;0;1098678;3.0;75.0;15.0;39.660000000000004;
210845;2018-07-21;0;1110359;2.0;28.0;5.6;11.86;
210240;2018-07-21;0;1036903;1.0;17.0;3.4;8.1;
210870;2018-07-21;0;1098560;4.0;68.0;13.6;33.16;
210929;2018-07-21;0;1036903;6.0;102.0;20.4;48.6;
210845;2018-07-21;0;1036513;2.0;34.0;6.8;8.21;
210350;2018-07-21;0;1038203;2.0;24.0;4.8;5.52;
210929;2018-07-21;0;1098674;5.0;130.0;26.0;69.6;
210240;2018-07-21;0;1110359;1.0;14.0;2.8;5.93;
210929;2018-07-21;0;1036623;10.0;340.0;67.999999999999986;179.9;
210845;2018-07-21;0;1036196;5.0;120.0;24.0;39.45;
210845;2018-07-21;0;1036903;1.0;17.0;3.4;8.1;
210929;2018-07-21;0;1036196;14.0;336.0;67.199999999999989;184.10000000000005;
210240;2018-07-21;0;1098677;2.0;74.0;14.8;39.16;
210845;2018-07-21;0;1110347;1.0;20.0;4.0;11.35;
210240;2018-07-21;0;1110347;2.0;40.0;8.0;22.7;
210240;2018-07-21;0;1098827;3.0;96.0;19.2;16.06;
210240;2018-07-21;0;1036513;3.0;51.0;10.2;24.630000000000003;
210240;2018-07-21;0;1036103;3.0;51.0;10.2;24.450000000000003;
210870;2018-07-21;0;1098678;2.0;50.0;10.0;26.44;
210350;2018-07-21;0;1036196;4.0;96.0;19.2;52.6;
210870;2018-07-21;0;1036903;9.0;153.0;30.599999999999994;72.899999999999991;
210240;2018-07-21;0;1098825;2.0;60.0;12.0;29.9;
210845;2018-07-21;0;1098677;2.0;74.0;14.8;39.16;
210350;2018-07-21;0;1131992;5.0;130.0;26.0;51.6;
210240;2018-07-21;0;1038625;3.0;51.0;10.2;27.36;
210240;2018-07-21;0;1131990;2.0;47.6;9.52;18.3;
210929;2018-07-21;0;1131990;4.0;136.0;27.2;73.2;
210240;2018-07-21;0;1098560;1.0;17.0;3.4;8.29;
210929;2018-07-21;0;1036513;2.0;34.0;6.8;16.42;
210929;2018-07-21;0;1036103;7.0;119.0;23.799999999999997;57.05;
210845;2018-07-21;0;1038625;3.0;51.0;10.2;27.36;
210350;2018-07-21;0;1098677;2.0;74.0;14.8;39.16;
210870;2018-07-21;0;1038625;1.0;15.3;3.06;9.12;
210870;2018-07-21;0;1038625;5.0;85.0;17.0;45.599999999999994;
210845;2018-07-21;0;1110359;1.0;0.0;0.0;5.93;
210929;2018-07-21;0;1134792;1.0;15.0;3.0;7.51;
210870;2018-07-21;0;1134792;3.0;45.0;9.0;22.53;
210929;2018-07-21;0;1098824;4.0;120.0;24.0;59.48;
210350;2018-07-21;0;1038625;4.0;68.0;13.6;36.48;
210845;2018-07-21;0;1038203;2.0;24.0;4.8;11.04;
210350;2018-07-21;0;1036903;1.0;17.0;3.4;8.1;
210929;2018-07-21;0;1098825;1.0;30.0;6.0;14.95;
210350;2018-07-21;0;1098825;2.0;60.0;12.0;29.9;
210350;2018-07-21;0;1098826;4.0;120.0;24.0;44.910000000000004;
210350;2018-07-21;0;1098674;4.0;104.0;20.8;55.68;
210929;2018-07-21;0;1038466;10.0;240.0;47.999999999999993;131.80000000000004;
210870;2018-07-21;0;1036103;5.0;85.0;17.0;40.75;
210870;2018-07-21;0;1131989;4.0;104.0;20.8;53.24;
210350;2018-07-21;0;1036513;3.0;51.0;10.2;24.630000000000003;
210929;2018-07-21;0;1131989;1.0;26.0;5.2;13.31;
210845;2018-07-21;0;1131990;2.0;68.0;13.6;36.6;
210929;2018-07-21;0;1098678;2.0;50.0;10.0;26.44;
210350;2018-07-21;0;1110359;2.0;28.0;5.6;11.86;
210845;2018-07-21;0;1098825;2.0;60.0;12.0;29.9;
210350;2018-07-21;0;1110359;1.0;0.0;0.0;5.93;
210870;2018-07-21;0;1098826;3.0;90.0;18.0;44.910000000000004;
210845;2018-07-21;0;1098824;3.0;90.0;18.0;44.61;
210929;2018-07-21;0;1038203;9.0;108.0;21.599999999999998;49.679999999999993;
210240;2018-07-21;0;1036196;7.0;168.0;33.6;78.9;
210870;2018-07-21;0;1098674;3.0;78.0;15.600000000000001;41.76;
210350;2018-07-21;0;1098560;1.0;17.0;3.4;8.29;
210845;2018-07-21;0;1038466;1.0;24.0;4.8;13.18;
210929;2018-07-21;0;1038625;15.0;255.0;50.999999999999986;136.8;
210240;2018-07-21;0;1098824;6.0;180.0;36.0;74.35;
210870;2018-07-21;0;1098825;1.0;30.0;6.0;14.95;
210240;2018-07-21;0;1036623;2.0;68.0;13.6;17.99;
210845;2018-07-21;0;1038229;2.0;34.0;6.8;16.24;
210845;2018-07-21;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-07-21;0;1115099;3.0;78.0;15.600000000000001;36.99;
210845;2018-07-20;0;1036103;2.0;34.0;6.8;16.3;
210929;2018-07-20;0;1131990;6.0;204.0;40.8;109.8;
210929;2018-07-20;0;1098824;3.0;90.0;18.0;44.61;
210350;2018-07-20;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-07-20;0;1098677;4.0;148.0;29.6;78.32;
210870;2018-07-20;0;1036903;1.0;17.0;3.4;8.1;
210240;2018-07-20;0;1110359;2.0;28.0;5.6;11.86;
210929;2018-07-20;0;1110359;5.0;70.0;14.0;29.65;
210929;2018-07-20;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-07-20;0;1038466;6.0;144.0;28.8;79.080000000000013;
210929;2018-07-20;0;1038229;4.0;68.0;13.6;32.48;
210845;2018-07-20;0;1038203;4.0;48.0;9.6;22.08;
210240;2018-07-20;0;1036623;4.0;136.0;27.2;17.99;
210870;2018-07-20;0;1038466;5.0;120.0;24.0;39.54;
210845;2018-07-20;0;1131990;2.0;68.0;13.6;36.6;
210240;2018-07-20;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-07-20;0;1098826;2.0;60.0;12.0;29.94;
210240;2018-07-20;0;1131990;3.0;102.0;20.4;54.900000000000006;
210929;2018-07-20;0;1098825;2.0;60.0;12.0;29.9;
210870;2018-07-20;0;1038229;9.0;153.0;30.599999999999994;73.08;
210929;2018-07-20;0;1132788;3.0;60.0;12.0;37.17;
210350;2018-07-20;0;1098827;2.0;64.0;12.8;32.12;
210350;2018-07-20;0;1131992;1.0;26.0;5.2;12.9;
210929;2018-07-20;0;1038625;15.0;255.0;50.999999999999986;136.8;
210929;2018-07-20;0;1098826;3.0;90.0;18.0;44.910000000000004;
210240;2018-07-20;0;1110349;1.0;32.0;6.4;16.89;
210845;2018-07-20;0;1098560;3.0;51.0;10.2;24.869999999999997;
210845;2018-07-20;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-07-20;0;1110359;1.0;0.0;0.0;5.93;
210240;2018-07-20;0;1036513;2.0;34.0;6.8;16.42;
210929;2018-07-20;0;1134792;1.0;15.0;3.0;7.51;
210845;2018-07-20;0;1036196;4.0;96.0;19.2;26.3;
210870;2018-07-20;0;1098825;1.0;30.0;6.0;14.95;
210350;2018-07-20;0;1098674;3.0;78.0;15.600000000000001;41.76;
210929;2018-07-20;0;1036196;5.0;120.0;24.0;65.75;
210845;2018-07-20;0;1098827;1.0;32.0;6.4;16.06;
210240;2018-07-20;0;1038466;2.0;48.0;9.6;26.36;
210240;2018-07-20;0;1098674;1.0;26.0;5.2;13.92;
210350;2018-07-20;0;1134792;1.0;15.0;3.0;7.51;
210350;2018-07-20;0;1098677;6.0;222.0;44.400000000000006;78.32;
210870;2018-07-20;0;1098677;1.0;37.0;7.4;19.58;
210845;2018-07-20;0;1038625;2.0;34.0;6.8;18.24;
210350;2018-07-20;0;1038203;3.0;36.0;7.1999999999999993;11.04;
210870;2018-07-20;0;1038625;2.0;34.0;6.8;18.24;
210350;2018-07-20;0;1115099;1.0;26.0;5.2;12.33;
210929;2018-07-20;0;1036623;10.0;340.0;67.999999999999986;179.9;
210350;2018-07-20;0;1036103;2.0;34.0;6.8;16.3;
210870;2018-07-20;0;1036103;5.0;85.0;17.0;40.75;
210845;2018-07-20;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-20;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-20;0;1110347;1.0;20.0;4.0;11.35;
210240;2018-07-20;0;1098560;1.0;17.0;3.4;8.29;
210350;2018-07-20;0;1036196;4.0;96.0;19.2;52.6;
210870;2018-07-20;0;1098674;2.0;52.0;10.4;27.84;
210929;2018-07-20;0;1036103;4.0;68.0;13.6;32.6;
210240;2018-07-20;0;1098824;1.0;30.0;6.0;14.87;
210870;2018-07-20;0;1131990;1.0;34.0;6.8;18.3;
210240;2018-07-20;0;1036196;2.0;48.0;9.6;26.3;
210929;2018-07-20;0;1131991;1.0;26.0;5.2;12.34;
210870;2018-07-20;0;1110359;1.0;14.0;2.8;5.93;
210929;2018-07-20;0;1038203;4.0;48.0;9.6;22.08;
210240;2018-07-20;0;1038625;1.0;17.0;3.4;9.12;
210929;2018-07-20;0;1098674;4.0;104.0;20.8;55.68;
210870;2018-07-20;0;1098826;1.0;30.0;6.0;14.97;
210350;2018-07-20;0;1038229;2.0;34.0;6.8;16.24;
210240;2018-07-20;0;1036103;1.0;17.0;3.4;8.15;
210845;2018-07-20;0;1036903;3.0;51.0;10.2;24.299999999999997;
210845;2018-07-20;0;1036513;9.0;153.0;30.599999999999994;73.890000000000015;
210845;2018-07-20;0;1038229;3.0;51.0;10.2;24.36;
210870;2018-07-20;0;1098827;1.0;32.0;6.4;16.06;
210929;2018-07-20;0;1131992;1.0;26.0;5.2;12.9;
210240;2018-07-20;0;1036903;1.0;11.9;2.38;8.1;
210929;2018-07-20;0;1098560;8.0;136.0;27.199999999999996;66.32;
210845;2018-07-20;0;1110359;1.0;14.0;2.8;5.93;
210870;2018-07-20;0;1038229;1.0;0.0;0.0;8.12;
210870;2018-07-20;0;1036623;3.0;102.0;20.4;53.97;
210870;2018-07-20;0;1036196;2.0;48.0;9.6;26.3;
210929;2018-07-20;0;1131990;1.0;30.6;6.12;18.3;
210870;2018-07-20;0;1098560;2.0;34.0;6.8;16.58;
210350;2018-07-20;0;1038625;3.0;51.0;10.2;27.36;
210350;2018-07-20;0;1098560;6.0;102.0;20.4;41.449999999999996;
210845;2018-07-20;0;1038229;1.0;0.0;0.0;8.12;
210929;2018-07-20;0;1036903;17.0;289.0;57.799999999999983;121.49999999999996;
210845;2018-07-20;0;1098674;1.0;26.0;5.2;13.92;
210350;2018-07-20;0;1036903;1.0;17.0;3.4;8.1;
210845;2018-07-20;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-20;0;1036513;5.0;85.0;17.0;41.050000000000004;
210350;2018-07-20;0;1036623;3.0;102.0;20.4;53.97;
210845;2018-07-20;0;1098824;3.0;90.0;18.0;29.74;
210350;2018-07-20;0;1110359;1.0;14.0;2.8;5.93;
210240;2018-07-19;0;1098826;2.0;60.0;12.0;29.94;
210929;2018-07-19;0;1098674;5.0;130.0;26.0;69.6;
210350;2018-07-19;0;1036623;4.0;136.0;27.2;71.96;
210350;2018-07-19;0;1036513;4.0;68.0;13.6;32.84;
210929;2018-07-19;0;1131992;2.0;52.0;10.4;25.8;
210929;2018-07-19;0;1036513;3.0;51.0;10.2;24.630000000000003;
210845;2018-07-19;0;1038625;1.0;17.0;3.4;9.12;
210350;2018-07-19;0;1098674;1.0;26.0;5.2;13.92;
210240;2018-07-19;0;1110359;2.0;0.0;0.0;11.86;
210870;2018-07-19;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210350;2018-07-19;0;1110348;2.0;64.0;12.8;16.15;
210929;2018-07-19;0;1036196;10.0;240.0;47.999999999999993;131.50000000000003;
210929;2018-07-19;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-07-19;0;1098826;5.0;150.0;30.0;74.850000000000009;
210845;2018-07-19;0;1038229;1.0;17.0;3.4;8.12;
210240;2018-07-19;0;1131990;1.0;34.0;6.8;18.3;
210350;2018-07-19;0;1038625;5.0;85.0;17.0;45.599999999999994;
210929;2018-07-19;0;1132788;1.0;20.0;4.0;12.39;
210929;2018-07-19;0;1038625;10.0;170.0;33.999999999999993;91.2;
210845;2018-07-19;0;1038625;1.0;15.3;3.06;9.12;
210870;2018-07-19;0;1098560;10.0;170.0;33.999999999999993;49.739999999999995;
210870;2018-07-19;0;1131990;5.0;170.0;34.0;91.5;
210240;2018-07-19;0;1098827;4.0;128.0;25.6;64.24;
210845;2018-07-19;0;1036903;2.0;34.0;6.8;16.2;
210929;2018-07-19;0;1098678;1.0;25.0;5.0;13.22;
210870;2018-07-19;0;1038466;2.0;48.0;9.6;26.36;
210350;2018-07-19;0;1098677;3.0;111.0;22.200000000000003;39.16;
210929;2018-07-19;0;1131990;1.0;34.0;6.8;18.3;
210845;2018-07-19;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210845;2018-07-19;0;1098824;2.0;40.0;8.0;29.74;
210929;2018-07-19;0;1036903;3.0;51.0;10.2;24.299999999999997;
210929;2018-07-19;0;1131989;1.0;26.0;5.2;13.31;
210870;2018-07-19;0;1098826;3.0;90.0;18.0;44.910000000000004;
210845;2018-07-19;0;1036103;2.0;34.0;6.8;16.3;
210845;2018-07-19;0;1098824;2.0;60.0;12.0;29.74;
210350;2018-07-19;0;1098560;3.0;51.0;10.2;24.869999999999997;
210845;2018-07-19;0;1098678;1.0;25.0;5.0;13.22;
210870;2018-07-19;0;1036903;7.0;119.0;23.799999999999997;56.7;
210845;2018-07-19;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-19;0;1098677;1.0;37.0;7.4;19.58;
210240;2018-07-19;0;1038625;2.0;34.0;6.8;18.24;
210870;2018-07-19;0;1038625;2.0;34.0;6.8;18.24;
210870;2018-07-19;0;1098678;2.0;50.0;10.0;26.44;
210240;2018-07-19;0;1036903;4.0;68.0;13.6;24.299999999999997;
210350;2018-07-19;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-19;0;1098677;3.0;111.0;22.200000000000003;58.739999999999995;
210240;2018-07-19;0;1098824;2.0;60.0;12.0;14.87;
210240;2018-07-19;0;1038229;1.0;17.0;3.4;8.12;
210929;2018-07-19;0;1038229;6.0;102.0;20.4;48.719999999999992;
210240;2018-07-19;0;1036103;4.0;68.0;13.6;32.6;
210929;2018-07-19;0;1038203;5.0;60.0;12.0;27.599999999999998;
210845;2018-07-19;0;1036513;1.0;17.0;3.4;8.21;
210350;2018-07-19;0;1098678;1.0;25.0;5.0;13.22;
210870;2018-07-19;0;1098827;6.0;192.0;38.4;96.36;
210845;2018-07-19;0;1036623;3.0;102.0;20.4;53.97;
210870;2018-07-19;0;1036513;10.0;170.0;33.999999999999993;82.100000000000023;
210845;2018-07-19;0;1098674;4.0;104.0;20.8;55.68;
210870;2018-07-19;0;1098825;3.0;90.0;18.0;44.849999999999994;
210870;2018-07-19;0;1036623;4.0;136.0;27.2;71.96;
210350;2018-07-19;0;1098826;3.0;90.0;18.0;44.910000000000004;
210240;2018-07-19;0;1098677;1.0;37.0;7.4;19.58;
210845;2018-07-19;0;1036196;4.0;96.0;19.2;52.6;
210845;2018-07-19;0;1038203;2.0;24.0;4.8;11.04;
210870;2018-07-19;0;1036103;6.0;102.0;20.4;48.9;
210870;2018-07-19;0;1036196;5.0;120.0;24.0;65.75;
210929;2018-07-19;0;1098560;3.0;51.0;10.2;24.869999999999997;
210870;2018-07-19;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-07-19;0;1036623;6.0;204.0;40.8;107.93999999999998;
210350;2018-07-19;0;1038466;2.0;48.0;9.6;26.36;
210350;2018-07-19;0;1036103;1.0;17.0;3.4;8.15;
210350;2018-07-19;0;1131992;2.0;52.0;10.4;25.8;
210350;2018-07-19;0;1110359;1.0;14.0;2.8;5.93;
210929;2018-07-19;0;1036103;7.0;119.0;23.799999999999997;57.05;
210350;2018-07-19;0;1115099;1.0;26.0;5.2;12.33;
210870;2018-07-19;0;1038229;7.0;119.0;23.799999999999997;56.839999999999989;
210929;2018-07-19;0;1098824;2.0;60.0;12.0;29.74;
210350;2018-07-19;0;1036196;4.0;96.0;19.2;52.6;
210929;2018-07-19;0;1110359;3.0;42.0;8.3999999999999986;17.79;
210929;2018-07-19;0;1038466;7.0;168.0;33.6;92.260000000000019;
210845;2018-07-19;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-19;0;1098824;2.0;60.0;12.0;29.74;
210350;2018-07-19;0;1110347;1.0;20.0;4.0;11.35;
210350;2018-07-19;0;1036903;4.0;68.0;13.6;24.299999999999997;
210845;2018-07-19;0;1098560;3.0;51.0;10.2;24.869999999999997;
210929;2018-07-19;0;1098825;3.0;90.0;18.0;44.849999999999994;
210845;2018-07-19;0;1038466;6.0;144.0;28.8;79.080000000000013;
210929;2018-07-19;0;1098677;4.0;148.0;29.6;78.32;
210350;2018-07-19;0;1098827;1.0;32.0;6.4;16.06;
210870;2018-07-19;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-07-19;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-07-19;0;1036513;1.0;17.0;3.4;8.21;
210870;2018-07-19;0;1110359;1.0;0.0;0.0;5.93;
210929;2018-07-19;0;1115099;2.0;52.0;10.4;24.66;
210929;2018-07-18;0;1098678;1.0;25.0;5.0;13.22;
210929;2018-07-18;0;1131990;4.0;136.0;27.2;73.2;
210240;2018-07-18;0;1038229;1.0;0.0;0.0;8.12;
210350;2018-07-18;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-18;0;1038466;8.0;192.0;38.4;105.44000000000003;
210845;2018-07-18;0;1110359;2.0;28.0;5.6;11.86;
210845;2018-07-18;0;1131989;2.0;52.0;10.4;26.62;
210845;2018-07-18;0;1038203;1.0;12.0;2.4;5.52;
210845;2018-07-18;0;1098674;1.0;23.4;4.68;13.92;
210870;2018-07-18;0;1038466;3.0;72.0;14.399999999999999;39.54;
210845;2018-07-18;0;1098824;1.0;30.0;6.0;14.87;
210350;2018-07-18;0;1038466;3.0;72.0;14.399999999999999;39.54;
210350;2018-07-18;0;1036903;1.0;17.0;3.4;8.1;
210845;2018-07-18;0;1131990;1.0;34.0;6.8;18.3;
210845;2018-07-18;0;1098677;2.0;74.0;14.8;39.16;
210929;2018-07-18;0;1036903;2.0;34.0;6.8;16.2;
210929;2018-07-18;0;1098674;11.0;286.0;57.20000000000001;153.11999999999998;
210929;2018-07-18;0;1036513;3.0;51.0;10.2;24.630000000000003;
210870;2018-07-18;0;1098825;1.0;30.0;6.0;14.95;
210929;2018-07-18;0;1098824;3.0;90.0;18.0;44.61;
210350;2018-07-18;0;1131989;3.0;78.0;15.600000000000001;39.93;
210845;2018-07-18;0;1098678;1.0;25.0;5.0;13.22;
210870;2018-07-18;0;1038625;1.0;17.0;3.4;9.12;
210240;2018-07-18;0;1036513;1.0;17.0;3.4;8.21;
210845;2018-07-18;0;1110347;1.0;20.0;4.0;11.35;
210240;2018-07-18;0;1098677;1.0;37.0;7.4;19.58;
210240;2018-07-18;0;1098826;1.0;30.0;6.0;14.97;
210870;2018-07-18;0;1098677;2.0;74.0;14.8;39.16;
210929;2018-07-18;0;1038625;2.0;34.0;6.8;18.24;
210845;2018-07-18;0;1036103;1.0;17.0;3.4;8.15;
210929;2018-07-18;0;1131989;2.0;52.0;10.4;26.62;
210240;2018-07-18;0;1098674;2.0;52.0;10.4;27.84;
210845;2018-07-18;0;1038229;2.0;34.0;6.8;16.24;
210929;2018-07-18;0;1131992;2.0;52.0;10.4;25.8;
210929;2018-07-18;0;1098677;4.0;148.0;29.6;78.32;
210870;2018-07-18;0;1098826;2.0;60.0;12.0;29.94;
210870;2018-07-18;0;1098674;1.0;26.0;5.2;13.92;
210240;2018-07-18;0;1038625;2.0;34.0;6.8;18.24;
210929;2018-07-18;0;1098560;12.0;204.0;40.79999999999999;99.479999999999961;
210870;2018-07-18;0;1036196;5.0;120.0;24.0;52.6;
210929;2018-07-18;0;1098560;2.0;30.6;6.12;16.58;
210929;2018-07-18;0;1038203;4.0;48.0;9.6;22.08;
210350;2018-07-18;0;1098825;2.0;60.0;12.0;29.9;
210929;2018-07-18;0;1038229;1.0;0.0;0.0;8.12;
210929;2018-07-18;0;1036623;11.0;374.0;74.799999999999983;197.89000000000001;
210929;2018-07-18;0;1110347;1.0;20.0;4.0;11.35;
210870;2018-07-18;0;1098560;3.0;51.0;10.2;24.869999999999997;
210350;2018-07-18;0;1036103;1.0;17.0;3.4;8.15;
210929;2018-07-18;0;1036196;2.0;48.0;9.6;26.3;
210240;2018-07-18;0;1098827;2.0;64.0;12.8;32.12;
210350;2018-07-18;0;1038229;1.0;0.0;0.0;8.12;
210350;2018-07-18;0;1038229;3.0;51.0;10.2;16.24;
210870;2018-07-18;0;1038229;5.0;85.0;17.0;40.599999999999994;
210929;2018-07-18;0;1131992;1.0;23.4;4.68;12.9;
210929;2018-07-18;0;1115099;2.0;52.0;10.4;24.66;
210929;2018-07-18;0;1131991;1.0;26.0;5.2;12.34;
210240;2018-07-18;0;1115099;1.0;26.0;5.2;12.33;
210870;2018-07-18;0;1036513;5.0;85.0;17.0;41.050000000000004;
210870;2018-07-18;0;1110359;1.0;14.0;2.8;5.93;
210845;2018-07-18;0;1036513;2.0;34.0;6.8;16.42;
210350;2018-07-18;0;1098560;1.0;17.0;3.4;8.29;
